GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US12086008412,12086008412,"Census Tract 84.12, Miami-Dade County, Florida",2885,344,22,34,263,148,1208,268,755,200,280,129,225,107,132,84,2514,289,22,34,213,138,1087,260,603,163,264,130,208,103,117,76,169,95,0,19,22,36,75,67,39,44,16,26,17,27,0,19,65,81,0,19,28,45,18,28,19,31,0,19,0,19,0,19,60,83,0,19,0,19,28,43,32,42,0,19,0,19,0,19,31,48,0,19,0,19,0,19,31,48,0,19,0,19,0,19,46,44,0,19,0,19,0,19,31,37,0,19,0,19,15,23
1400000US12086008414,12086008414,"Census Tract 84.14, Miami-Dade County, Florida",4207,381,89,59,247,152,1545,359,1254,291,589,186,261,96,222,100,3545,471,52,50,204,165,1411,361,1065,301,428,176,240,94,145,77,450,248,22,35,39,57,61,57,108,80,146,104,21,31,53,48,64,65,15,26,0,19,34,55,0,19,15,25,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,80,110,0,19,0,19,39,54,41,57,0,19,0,19,0,19,68,70,0,19,4,9,0,19,40,61,0,19,0,19,24,28
1400000US12086008415,12086008415,"Census Tract 84.15, Miami-Dade County, Florida",2476,259,48,38,188,74,839,195,722,142,284,85,264,78,131,55,2018,229,48,38,159,68,653,159,572,147,255,79,218,62,113,50,134,84,0,19,10,16,69,56,39,41,10,16,0,19,6,10,60,44,0,19,0,19,22,29,30,31,8,15,0,19,0,19,32,48,0,19,19,29,0,19,13,20,0,19,0,19,0,19,35,33,0,19,0,19,0,19,13,21,0,19,10,16,12,19,197,129,0,19,0,19,95,103,55,62,11,16,36,40,0,19
1400000US12086008416,12086008416,"Census Tract 84.16, Miami-Dade County, Florida",1798,229,31,33,163,86,838,178,382,130,149,66,103,59,132,77,1444,227,19,21,134,75,652,158,315,125,130,65,82,50,112,68,171,80,12,27,29,41,40,36,55,38,19,23,16,27,0,13,53,48,0,13,0,13,46,44,0,13,0,13,0,13,7,14,100,98,0,13,0,13,100,98,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,32,0,13,0,13,0,13,12,15,0,13,5,8,13,20
1400000US12086008417,12086008417,"Census Tract 84.17, Miami-Dade County, Florida",2687,388,49,57,345,155,1180,261,622,218,305,142,92,55,94,69,2227,412,32,51,299,151,975,249,532,227,259,142,92,55,38,35,274,165,17,27,23,35,144,85,62,68,17,26,0,19,11,18,118,84,0,19,0,19,61,58,28,32,29,34,0,19,0,19,68,68,0,19,23,36,0,19,0,19,0,19,0,19,45,56,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086008418,12086008418,"Census Tract 84.18, Miami-Dade County, Florida",1458,211,0,13,167,64,530,108,279,105,289,155,112,84,81,60,1316,201,0,13,126,67,498,105,227,102,272,157,112,84,81,60,18,22,0,13,0,13,18,22,0,13,0,13,0,13,0,13,58,49,0,13,41,44,0,13,0,13,17,29,0,13,0,13,14,20,0,13,0,13,14,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,52,0,13,0,13,0,13,52,52,0,13,0,13,0,13
1400000US12086008419,12086008419,"Census Tract 84.19, Miami-Dade County, Florida",2734,467,39,44,383,211,1236,354,467,219,451,179,97,65,61,46,2306,448,22,34,289,169,1118,344,382,199,381,167,83,62,31,36,170,136,0,19,39,45,57,53,41,50,33,51,0,19,0,19,109,76,17,28,0,19,10,17,44,48,22,33,0,19,16,30,55,81,0,19,55,81,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,94,97,0,19,0,19,51,81,0,19,15,24,14,22,14,22
1400000US12086008501,12086008501,"Census Tract 85.01, Miami-Dade County, Florida",3456,545,76,60,187,93,1405,348,906,283,362,145,330,177,190,107,2897,494,76,60,169,87,1261,317,678,201,313,138,219,140,181,107,167,144,0,19,0,19,107,126,14,22,18,28,19,30,9,15,122,101,0,19,18,29,0,19,54,74,31,36,19,29,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,270,233,0,19,0,19,37,57,160,173,0,19,73,115,0,19
1400000US12086008502,12086008502,"Census Tract 85.02, Miami-Dade County, Florida",2444,400,81,60,216,120,893,284,637,155,301,149,137,87,179,63,2141,393,59,46,169,93,798,279,558,156,279,150,134,86,144,65,109,76,12,19,23,36,54,47,20,22,0,13,0,13,0,13,38,40,10,23,0,13,0,13,25,31,0,13,3,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,48,0,13,0,13,31,47,0,13,0,13,0,13,7,11,118,82,0,13,24,34,10,15,34,35,22,34,0,13,28,26
1400000US12086008601,12086008601,"Census Tract 86.01, Miami-Dade County, Florida",2075,357,90,98,260,158,394,148,777,232,238,110,178,88,138,58,1710,320,21,23,260,158,303,124,679,217,174,92,161,84,112,54,235,146,69,96,0,19,61,83,53,57,35,28,0,19,17,19,51,37,0,19,0,19,30,33,13,23,0,19,8,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,79,68,0,19,0,19,0,19,32,49,29,47,9,13,9,13
1400000US12086008602,12086008602,"Census Tract 86.02, Miami-Dade County, Florida",3104,378,42,39,200,109,1506,295,680,189,248,103,242,113,186,86,2556,391,42,39,189,109,1195,214,624,178,205,93,172,85,129,77,212,113,0,19,0,19,47,41,56,45,43,41,58,93,8,12,68,92,0,19,0,19,68,92,0,19,0,19,0,19,0,19,11,17,0,19,11,17,0,19,0,19,0,19,0,19,0,19,19,22,0,19,0,19,7,11,0,19,0,19,12,19,0,19,238,180,0,19,0,19,189,175,0,19,0,19,0,19,49,45
1400000US12086008701,12086008701,"Census Tract 87.01, Miami-Dade County, Florida",3061,443,23,29,178,108,1417,262,707,226,298,106,301,185,137,72,2322,399,23,29,152,104,1163,259,529,193,158,91,183,133,114,64,447,166,0,19,13,22,199,128,69,52,71,55,89,81,6,10,95,88,0,19,13,19,29,46,42,69,11,17,0,19,0,19,22,33,0,19,0,19,0,19,0,19,0,19,22,33,0,19,67,58,0,19,0,19,17,28,22,25,28,45,0,19,0,19,108,62,0,19,0,19,9,16,45,46,30,26,7,13,17,24
1400000US12086008702,12086008702,"Census Tract 87.02, Miami-Dade County, Florida",2536,434,20,35,272,141,777,248,805,207,293,114,220,105,149,92,1945,389,20,35,272,141,553,212,637,178,244,112,124,75,95,68,473,243,0,19,0,19,206,146,120,132,49,40,90,77,8,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,44,60,0,19,0,19,0,19,41,59,0,19,3,11,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,74,74,0,19,0,19,18,30,7,11,0,19,3,11,46,68
1400000US12086008803,12086008803,"Census Tract 88.03, Miami-Dade County, Florida",2922,480,68,83,143,97,1405,337,515,155,200,112,298,163,293,129,2479,436,68,83,129,95,1125,294,413,141,200,112,285,162,259,122,200,125,0,19,0,19,126,118,47,50,0,19,13,20,14,22,58,44,0,19,14,23,24,29,0,19,0,19,0,19,20,24,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,185,136,0,19,0,19,130,122,55,55,0,19,0,19,0,19
1400000US12086008804,12086008804,"Census Tract 88.04, Miami-Dade County, Florida",3596,503,50,48,145,81,1333,343,1171,243,455,191,166,97,276,122,2877,368,50,48,78,57,1012,281,1046,222,334,128,137,86,220,110,466,291,0,19,67,73,258,198,30,42,94,148,0,19,17,36,39,55,0,19,0,19,15,35,0,19,0,19,0,19,24,41,63,67,0,19,0,19,48,63,15,25,0,19,0,19,0,19,49,80,0,19,0,19,0,19,24,39,0,19,25,40,0,19,102,94,0,19,0,19,0,19,56,78,27,42,4,11,15,24
1400000US12086008805,12086008805,"Census Tract 88.05, Miami-Dade County, Florida",2273,319,50,58,275,135,1013,227,414,183,57,49,387,128,77,48,1784,269,41,56,212,135,862,217,362,179,26,36,232,120,49,45,348,196,0,13,63,72,118,121,15,25,0,13,134,100,18,28,101,68,0,13,0,13,33,55,16,28,21,30,21,31,10,15,40,41,9,17,0,13,0,13,21,36,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086008806,12086008806,"Census Tract 88.06, Miami-Dade County, Florida",1744,281,9,15,145,79,629,189,585,231,135,80,94,72,147,71,1474,273,0,13,113,75,530,177,497,232,125,76,77,67,132,65,215,109,9,15,23,26,88,76,63,54,0,13,17,19,15,24,26,37,0,13,9,15,0,13,7,11,10,16,0,13,0,13,4,9,0,13,0,13,0,13,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,24,0,13,0,13,11,18,14,16,0,13,0,13,0,13
1400000US12086008901,12086008901,"Census Tract 89.01, Miami-Dade County, Florida",3633,463,23,37,339,162,1447,232,937,212,446,204,208,147,233,123,3181,464,0,19,302,162,1280,202,801,196,395,196,208,147,195,120,135,103,0,19,13,21,46,69,45,74,20,31,0,19,11,19,178,141,0,19,0,19,75,94,91,82,0,19,0,19,12,22,70,65,0,19,24,40,46,53,0,19,0,19,0,19,0,19,38,44,23,37,0,19,0,19,0,19,0,19,0,19,15,24,31,49,0,19,0,19,0,19,0,19,31,49,0,19,0,19
1400000US12086008902,12086008902,"Census Tract 89.02, Miami-Dade County, Florida",2818,400,18,29,322,196,1093,302,718,223,210,110,91,72,366,145,2332,389,0,19,284,189,977,292,603,209,149,92,69,67,250,115,273,139,18,29,14,26,96,84,77,63,8,13,9,14,51,45,67,67,0,19,24,39,0,19,0,19,0,19,0,19,43,56,60,54,0,19,0,19,0,19,27,39,22,37,0,19,11,20,48,46,0,19,0,19,20,31,11,18,17,28,0,19,0,19,38,40,0,19,0,19,0,19,0,19,14,21,13,26,11,20
1400000US12086008904,12086008904,"Census Tract 89.04, Miami-Dade County, Florida",544,172,182,87,300,145,62,43,0,13,0,13,0,13,0,13,267,105,106,78,125,71,36,35,0,13,0,13,0,13,0,13,20,23,11,15,9,17,0,13,0,13,0,13,0,13,0,13,14,19,0,13,8,15,6,12,0,13,0,13,0,13,0,13,150,99,38,51,107,74,5,10,0,13,0,13,0,13,0,13,45,46,0,13,45,46,0,13,0,13,0,13,0,13,0,13,48,31,27,30,6,13,15,17,0,13,0,13,0,13,0,13
1400000US12086008906,12086008906,"Census Tract 89.06, Miami-Dade County, Florida",2332,309,36,28,233,114,820,218,720,143,212,102,163,99,148,63,1935,296,36,28,211,118,672,212,618,134,157,93,118,79,123,54,137,90,0,19,0,19,80,74,49,44,8,16,0,19,0,19,41,33,0,19,0,19,21,25,11,17,0,19,0,19,9,16,22,32,0,19,22,32,0,19,0,19,0,19,0,19,0,19,8,12,0,19,0,19,0,19,0,19,0,19,0,19,8,12,189,142,0,19,0,19,47,47,42,67,47,53,45,55,8,14
1400000US12086008907,12086008907,"Census Tract 89.07, Miami-Dade County, Florida",2236,235,21,34,295,129,816,167,623,163,213,110,209,128,59,46,1799,240,0,13,211,115,649,153,500,155,213,110,182,125,44,42,316,182,21,34,79,87,104,78,79,59,0,13,18,30,15,17,14,19,0,13,0,13,5,11,0,13,0,13,9,16,0,13,63,54,0,13,5,9,37,40,21,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,43,0,13,0,13,21,33,23,26,0,13,0,13,0,13
1400000US12086009006,12086009006,"Census Tract 90.06, Miami-Dade County, Florida",3777,492,69,70,187,113,1672,333,1046,283,266,133,219,146,318,113,3177,471,46,56,142,94,1435,325,834,262,266,133,219,146,235,103,368,167,23,37,31,51,156,108,108,63,0,19,0,19,50,41,21,53,0,19,0,19,5,46,16,26,0,19,0,19,0,19,11,19,0,19,0,19,11,19,0,19,0,19,0,19,0,19,36,42,0,19,14,22,22,37,0,19,0,19,0,19,0,19,164,118,0,19,0,19,43,70,88,91,0,19,0,19,33,43
1400000US12086009010,12086009010,"Census Tract 90.10, Miami-Dade County, Florida",2553,258,60,46,215,128,1010,216,771,164,216,71,171,85,110,62,2157,246,53,44,172,130,842,222,679,180,198,67,133,67,80,52,164,92,0,19,18,27,48,41,49,54,18,21,12,20,19,23,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,22,32,0,19,0,19,22,32,0,19,0,19,0,19,0,19,34,28,7,13,0,19,19,24,0,19,0,19,0,19,8,14,176,101,0,19,25,38,79,72,43,35,0,19,26,41,3,8
1400000US12086009014,12086009014,"Census Tract 90.14, Miami-Dade County, Florida",2196,235,34,37,132,72,1261,216,352,107,148,66,188,111,81,53,1989,245,34,37,132,72,1134,212,295,94,148,66,188,111,58,40,134,69,0,13,0,13,77,50,57,41,0,13,0,13,0,13,23,37,0,13,0,13,0,13,0,13,0,13,0,13,23,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,48,0,13,0,13,50,48,0,13,0,13,0,13,0,13
1400000US12086009015,12086009015,"Census Tract 90.15, Miami-Dade County, Florida",2488,306,24,28,146,71,908,198,774,221,299,124,171,85,166,101,2295,310,20,27,146,71,885,191,698,217,258,119,122,69,166,101,57,41,4,9,0,19,15,24,7,14,14,20,17,18,0,19,14,23,0,19,0,19,0,19,0,19,0,19,14,23,0,19,30,37,0,19,0,19,0,19,30,37,0,19,0,19,0,19,49,44,0,19,0,19,8,16,7,12,16,25,18,29,0,19,43,45,0,19,0,19,0,19,32,42,11,18,0,19,0,19
1400000US12086009017,12086009017,"Census Tract 90.17, Miami-Dade County, Florida",2888,350,33,37,327,97,1268,245,622,197,228,81,274,96,136,50,2410,299,20,31,277,97,1086,245,482,184,177,62,247,89,121,46,194,98,13,19,13,21,82,65,61,58,19,24,0,19,6,9,79,44,0,19,21,25,6,11,27,31,25,29,0,19,0,19,35,32,0,19,0,19,22,26,6,10,7,12,0,19,0,19,16,17,0,19,8,12,0,19,0,19,0,19,8,13,0,19,154,82,0,19,8,12,72,70,46,40,0,19,19,26,9,14
1400000US12086009019,12086009019,"Census Tract 90.19, Miami-Dade County, Florida",1905,293,18,19,140,68,737,186,523,133,127,62,262,171,98,83,1658,251,18,19,104,61,711,187,489,136,119,61,142,64,75,50,198,176,0,13,36,33,15,23,19,24,8,12,120,164,0,13,11,16,0,13,0,13,0,13,11,16,0,13,0,13,0,13,4,11,0,13,0,13,0,13,4,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,43,0,13,0,13,11,19,0,13,0,13,0,13,23,38
1400000US12086009020,12086009020,"Census Tract 90.20, Miami-Dade County, Florida",1155,228,17,27,258,133,475,153,254,132,15,24,69,53,67,66,932,239,0,13,234,131,393,152,154,118,15,24,69,53,67,66,115,105,0,13,24,37,28,31,63,62,0,13,0,13,0,13,88,66,17,27,0,13,45,42,26,34,0,13,0,13,0,13,20,20,0,13,0,13,9,18,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086009021,12086009021,"Census Tract 90.21, Miami-Dade County, Florida",2069,310,8,12,173,84,1072,252,498,162,164,93,113,70,41,30,1704,287,8,12,102,73,860,234,443,160,139,87,113,70,39,29,237,133,0,13,61,60,132,108,28,25,16,19,0,13,0,13,67,49,0,13,10,23,48,40,0,13,9,15,0,13,0,13,20,28,0,13,0,13,20,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,54,0,13,0,13,12,18,27,47,0,13,0,13,2,7
1400000US12086009022,12086009022,"Census Tract 90.22, Miami-Dade County, Florida",963,122,38,37,57,61,347,62,262,66,81,42,73,39,105,59,784,128,34,39,47,61,297,63,183,72,73,42,67,37,83,49,58,47,0,13,0,13,32,25,19,23,7,12,0,13,0,13,54,45,0,13,10,12,0,13,25,22,0,13,0,13,19,29,17,14,0,13,0,13,2,4,12,11,0,13,0,13,3,5,5,7,4,6,0,13,0,13,0,13,1,2,0,13,0,13,45,38,0,13,0,13,16,22,23,28,0,13,6,11,0,13
1400000US12086009023,12086009023,"Census Tract 90.23, Miami-Dade County, Florida",3364,492,19,32,205,143,1798,312,893,263,273,190,142,89,34,32,2940,481,0,19,205,143,1482,296,864,263,228,173,127,86,34,32,142,125,0,19,0,19,98,80,29,54,0,19,15,23,0,19,149,105,19,32,0,19,101,92,0,19,29,46,0,19,0,19,50,61,0,19,0,19,50,61,0,19,0,19,0,19,0,19,12,22,0,19,0,19,12,22,0,19,0,19,0,19,0,19,71,90,0,19,0,19,55,87,0,19,16,27,0,19,0,19
1400000US12086009024,12086009024,"Census Tract 90.24, Miami-Dade County, Florida",2209,269,16,27,287,141,1170,248,470,110,134,70,103,67,29,35,1837,307,16,27,227,134,1024,235,363,114,113,70,69,52,25,34,184,140,0,13,54,62,84,116,8,22,21,24,13,15,4,7,4,7,0,13,0,13,4,7,0,13,0,13,0,13,0,13,25,28,0,13,0,13,0,13,25,28,0,13,0,13,0,13,28,36,0,13,0,13,7,12,0,13,0,13,21,34,0,13,131,118,0,13,6,9,51,80,74,92,0,13,0,13,0,13
1400000US12086009026,12086009026,"Census Tract 90.26, Miami-Dade County, Florida",941,212,0,13,120,95,368,113,237,98,114,85,87,76,15,17,759,195,0,13,81,77,318,105,169,81,98,82,78,75,15,17,66,53,0,13,0,13,50,49,16,25,0,13,0,13,0,13,87,68,0,13,10,17,0,13,52,49,16,18,9,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,47,0,13,29,47,0,13,0,13,0,13,0,13,0,13
1400000US12086009027,12086009027,"Census Tract 90.27, Miami-Dade County, Florida",2087,359,0,13,154,109,823,214,678,265,221,100,141,113,70,57,1771,346,0,13,116,96,750,206,531,246,211,96,117,102,46,42,220,109,0,13,4,7,62,60,106,89,0,13,24,26,24,39,20,34,0,13,0,13,0,13,10,16,10,18,0,13,0,13,11,17,0,13,0,13,11,17,0,13,0,13,0,13,0,13,22,27,0,13,0,13,0,13,22,27,0,13,0,13,0,13,43,53,0,13,34,50,0,13,9,15,0,13,0,13,0,13
1400000US12086009028,12086009028,"Census Tract 90.28, Miami-Dade County, Florida",2175,300,56,52,132,95,1125,226,523,162,178,72,143,91,18,18,1972,293,56,52,132,95,1030,233,482,148,150,63,104,86,18,18,154,105,0,13,0,13,82,72,41,44,11,17,20,25,0,13,9,15,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,33,0,13,0,13,0,13,0,13,8,13,19,29,0,13,13,23,0,13,0,13,4,9,0,13,9,21,0,13,0,13
1400000US12086009029,12086009029,"Census Tract 90.29, Miami-Dade County, Florida",1946,320,33,34,121,65,717,273,439,155,410,146,156,79,70,53,1506,256,17,21,76,62,482,175,357,155,392,143,121,75,61,48,346,226,16,27,45,34,169,224,72,52,0,13,35,28,9,15,20,31,0,13,0,13,20,31,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,57,0,13,0,13,46,55,10,18,7,11,0,13,0,13
1400000US12086009030,12086009030,"Census Tract 90.30, Miami-Dade County, Florida",2375,265,47,39,272,106,1231,192,328,113,194,79,157,72,146,84,1794,253,20,30,240,102,950,181,263,105,106,60,117,68,98,61,356,157,27,26,27,28,151,112,31,33,49,47,23,34,48,42,112,82,0,13,0,13,54,59,27,45,25,29,6,11,0,13,23,24,0,13,5,9,0,13,7,12,0,13,11,18,0,13,7,12,0,13,0,13,7,12,0,13,0,13,0,13,0,13,83,70,0,13,0,13,69,67,0,13,14,22,0,13,0,13
1400000US12086009031,12086009031,"Census Tract 90.31, Miami-Dade County, Florida",1936,254,0,13,156,95,1131,214,339,119,99,68,141,101,70,52,1522,218,0,13,156,95,892,185,261,110,78,57,100,81,35,28,192,111,0,13,0,13,126,81,21,25,21,34,0,13,24,38,21,27,0,13,0,13,0,13,5,9,0,13,16,26,0,13,143,84,0,13,0,13,80,70,52,58,0,13,0,13,11,17,10,15,0,13,0,13,10,15,0,13,0,13,0,13,0,13,48,49,0,13,0,13,23,27,0,13,0,13,25,40,0,13
1400000US12086009034,12086009034,"Census Tract 90.34, Miami-Dade County, Florida",3498,337,61,53,387,189,1636,274,921,188,193,96,184,105,116,103,3004,325,61,53,320,171,1452,260,812,184,126,80,134,99,99,99,209,115,0,19,42,73,84,76,69,63,0,19,14,25,0,19,25,40,0,19,25,40,0,19,0,19,0,19,0,19,0,19,26,30,0,19,0,19,0,19,0,19,26,30,0,19,0,19,16,24,0,19,0,19,12,22,4,11,0,19,0,19,0,19,218,86,0,19,0,19,88,70,36,41,41,48,36,44,17,27
1400000US12086009035,12086009035,"Census Tract 90.35, Miami-Dade County, Florida",2246,324,57,62,163,82,1168,253,564,165,200,96,75,47,19,22,1832,262,49,61,147,78,1016,238,396,108,149,91,56,43,19,22,168,110,0,13,16,24,55,45,89,91,8,13,0,13,0,13,117,100,0,13,0,13,41,43,61,85,15,24,0,13,0,13,50,58,0,13,0,13,31,51,0,13,0,13,19,29,0,13,17,27,0,13,0,13,0,13,0,13,17,27,0,13,0,13,62,50,8,17,0,13,25,26,18,30,11,18,0,13,0,13
1400000US12086009036,12086009036,"Census Tract 90.36, Miami-Dade County, Florida",3618,448,42,48,125,96,1741,395,1250,262,186,114,120,75,154,102,3094,468,22,34,114,95,1542,383,1038,252,171,123,85,61,122,86,321,160,20,32,11,17,129,76,117,86,0,19,28,45,16,25,10,16,0,19,0,19,10,16,0,19,0,19,0,19,0,19,13,21,0,19,0,19,0,19,13,21,0,19,0,19,0,19,3,15,0,19,0,19,0,19,0,19,0,19,0,19,3,15,177,96,0,19,0,19,60,61,82,83,15,25,7,14,13,23
1400000US12086009038,12086009038,"Census Tract 90.38, Miami-Dade County, Florida",3855,550,49,56,141,87,2543,393,802,284,114,90,187,155,19,30,3323,552,34,51,141,87,2249,391,629,268,114,90,137,139,19,30,403,215,15,24,0,19,225,154,125,97,0,19,38,64,0,19,12,23,0,19,0,19,0,19,0,19,0,19,12,23,0,19,13,22,0,19,0,19,0,19,13,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,104,85,0,19,0,19,69,73,35,42,0,19,0,19,0,19
1400000US12086009039,12086009039,"Census Tract 90.39, Miami-Dade County, Florida",2349,261,42,54,204,116,1291,229,620,173,118,58,29,41,45,32,1914,282,42,54,122,103,1026,226,549,163,116,58,14,23,45,32,298,124,0,13,82,78,128,86,71,63,2,7,15,24,0,13,9,18,0,13,0,13,9,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,128,96,0,13,0,13,128,96,0,13,0,13,0,13,0,13
1400000US12086009040,12086009040,"Census Tract 90.40, Miami-Dade County, Florida",18,12,0,13,0,13,0,13,0,13,6,8,0,13,12,12,12,11,0,13,0,13,0,13,0,13,6,8,0,13,6,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086009043,12086009043,"Census Tract 90.43, Miami-Dade County, Florida",1918,302,23,28,82,40,1167,248,466,149,142,71,10,16,28,41,1390,232,0,13,57,44,868,192,341,129,86,65,10,16,28,41,188,97,16,25,13,21,136,83,23,22,0,13,0,13,0,13,16,21,7,14,0,13,0,13,9,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,324,174,0,13,12,20,163,134,93,86,56,38,0,13,0,13
1400000US12086009044,12086009044,"Census Tract 90.44, Miami-Dade County, Florida",569,139,11,16,43,37,297,96,172,53,15,14,31,29,0,13,487,127,9,15,39,40,270,89,165,51,4,7,0,13,0,13,43,37,2,5,4,9,9,12,7,13,11,12,10,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,38,0,13,0,13,18,23,0,13,0,13,21,28,0,13
1400000US12086009046,12086009046,"Census Tract 90.46, Miami-Dade County, Florida",349,128,0,13,16,21,292,116,41,35,0,13,0,13,0,13,265,105,0,13,6,12,226,96,33,32,0,13,0,13,0,13,72,90,0,13,10,16,54,79,8,12,0,13,0,13,0,13,12,18,0,13,0,13,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086009047,12086009047,"Census Tract 90.47, Miami-Dade County, Florida",1500,319,15,19,89,57,943,211,263,104,109,126,44,30,37,31,1310,334,15,19,78,52,836,218,229,98,90,125,35,26,27,28,119,57,0,13,11,19,67,42,18,16,4,9,9,16,10,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,25,0,13,0,13,5,9,16,23,0,13,0,13,0,13,50,34,0,13,0,13,35,25,0,13,15,23,0,13,0,13
